icao,iata,name,city,country,lat,lon,airport_type
OA10,,Bernie's Airport,Mount Orab,US,39.00859832763672,-83.9092025756836,small_airport
OA11,,Heitman Field,Anna,US,40.3760986328125,-84.25499725341797,small_airport
OA12,,Buena Vista Farm Airport,Morrow,US,39.33440017700195,-84.06999969482422,small_airport
OA14,,Roxford Airport,Dennison,US,40.426367,-81.3202,small_airport
OA15,,Fort Hamilton Hospital Heliport,Hamilton,US,39.416353,-84.573178,heliport
OA16,,Lost Bridge Airport,North Bend,US,39.156111,-84.781667,small_airport
OA17,,Bucyrus Community Hospital Heliport,Bucyrus,US,40.818164,-82.980136,heliport
OA18,,Creekside Ridge Heliport,Cuyahoga Falls,US,41.1783,-81.526806,heliport
OA19,,Clover Fields Airport,North Canton,US,40.89027,-81.31253,small_airport
OA1A,,Marnah Ghar Heliport,Gomal,AF,32.336899,68.940598,heliport
OA22,,Select Specialty Hospital Cincinnati North Heliport,Montgomery,US,39.253193,-84.341928,heliport
OA23,,Heins Field,Arcanum,US,39.971521,-84.540988,closed
OA26,,Ashville Heliport,Ashville,US,39.718106,-83.019378,heliport
OA33,,Cincinnati Childrens EMS Helipad,Cincinnati,US,39.14137,-84.502797,heliport
OA51,,Fighter Field Airport,Watkins,US,40.206111,-83.228611,small_airport
OA52,,Ross Heart Hospial Helipad,Columbus,US,39.995115,-83.018285,heliport
OA85,,Riverview Airport,Dresden,US,40.13650131225586,-81.99369812011719,small_airport
OA86,,Silent P Airport,West Jefferson,US,39.907356,-83.360314,small_airport
OABN,BIN,Bamyan Airport,Bamyan,AF,34.808916,67.816629,small_airport
OABT,BST,Bost Airport,Lashkar Gah,AF,31.5597,64.364998,small_airport
OACC,CCN,Chaghcharan Airport,Chaghcharan,AF,34.526465,65.27102,small_airport
OADS,SBF,Sardeh Band Airport,Sardeh Band,AF,33.3207015991,68.6364974976,small_airport
OADY,DWR,Dwyer Airport,Reg,AF,31.091265,64.066053,small_airport
OADZ,DAZ,Darwaz Airport,Darwaz,AF,38.461798,70.881606,small_airport
OAEM,,Ishkashim Airport,Ishkashim,AF,36.71272,71.61261,small_airport
OAFR,FAH,Farah Airport,Farah,AF,32.366667,62.165347,small_airport
OAFZ,FBD,Fayzabad Airport,Fayzabad,AF,37.122148,70.5201,small_airport
OAGN,GZI,Ghazni Airport,Ghazni,AF,33.487853,68.525243,small_airport
OAGZ,GRG,Gardez Airport,Gardez,AF,33.627366,69.237023,small_airport
OAHN,KWH,Khwahan Airport,Khwahan,AF,37.890021,70.20383,small_airport
OAHR,HEA,Herat - Khwaja Abdullah Ansari International Airport,Guzara,AF,34.209999,62.228298,large_airport
OAIX,OAI,Bagram Airfield,Bagram,AF,34.946098,69.264999,medium_airport
OAJG,,Joghari Airport,Joghari,AF,33.158323,67.546136,small_airport
OAJL,JAA,Jalalabad Airport,Jalalabad,AF,34.399799,70.498596,medium_airport
OAKB,KBL,Kabul International Airport,Kabul,AF,34.565899,69.212303,large_airport
OAKG,,Khoja-i-Ghar Airport,Khoja-i-Ghar,AF,37.083,69.366997,small_airport
OAKN,KDH,Ahmad Shah Baba International Airport,Kandahar,AF,31.505769,65.847963,large_airport
OAKS,KHT,Khost International Airport,Khost,AF,33.284605,69.80734,medium_airport
OALP,,Little Pamir Airport,Erghail,AF,37.244444,74.251944,small_airport
OAMN,MMZ,Maymana Zahiraddin Faryabi Airport,Maymana,AF,35.930801,64.760902,medium_airport
OAMS,MZR,Mazar-i-Sharif International Airport,Mazar-i-Sharif,AF,36.70412,67.210459,large_airport
OANL,,Nili Airport,Nili,AF,33.739456,66.157408,small_airport
OANZ,IMZ,Nimroz Airport,Ziarat-e Amiran Saseb,AF,30.963333,62.060833,small_airport
OAOG,URN,Urgun Airport,Urgun,AF,32.931135,69.153167,small_airport
OAQA,,Qalat Airport,Qalat,AF,32.133839,66.898917,small_airport
OAQM,,Koran va Monjan  Airport,Koran va Monjan,AF,36.01707,70.76085,small_airport
OAQN,LQN,Qala-i-Naw Airport,Qala-i-Naw,AF,34.985472,63.117404,small_airport
OARG,URZ,Orūzgān Airport,Orūzgān,AF,32.9029998779,66.630897522,small_airport
OART,,Rostaq Airport,Rostaq,AF,37.10681,69.848892,small_airport
OARZ,KUR,Razer Airport,Skazar,AF,36.029893,70.714159,small_airport
OASA,OAS,Sharana Airstrip,Sharana,AF,33.12575,68.838517,small_airport
OASD,OAH,Shindand Air Base,Shindand,AF,33.3913,62.261002,small_airport
OASG,,Sheberghan Airport,Sheberghan,AF,36.751076,65.913038,small_airport
OASH,OAA,Shank Air Base,Baraki Barak,AF,33.922217,69.07794,small_airport
OASL,OLR,Salerno Airport,Khost,AF,33.3638,69.9561,small_airport
OASN,SGA,Sheghnan Airport,Shiveh,AF,37.497642,71.508484,small_airport
OATN,TII,Tarinkot Airport,Tarinkot,AF,32.604198,65.865799,small_airport
OATQ,TQN,Taleqan Airport,Taleqan,AF,36.770699,69.531998,small_airport
OAUZ,UND,Kunduz Airport,Kunduz,AF,36.6651,68.910797,medium_airport
OAYQ,,Yangi Qaleh Airport,Yangi Qaleh,AF,37.459,69.646599,small_airport
OAYW,,Yawan Airport,Yawan,AF,37.563636,70.444496,small_airport
OAZI,OAZ,Camp Shorabak Airfield,Lashkar Gah,AF,31.848735,64.223175,small_airport
OAZJ,,Zaranj Airport,Zaranj,AF,30.972222,61.865833,closed
OBBI,BAH,Bahrain International Airport,Manama,BH,26.267295,50.63764,large_airport
OBBS,,Sheik Isa Air Base,Sitrah,BH,25.9184,50.590599,medium_airport
OBKH,,Sakhir Air Base,Zallaq,BH,26.034533,50.524544,small_airport
OCS,OCS,Corisco International Airport,Corisco Island,GQ,0.910937,9.33027,large_airport
OE43,,Arfa Airport,Ta'if,SA,21.323601,41.198299,small_airport
OE45,,Aramco Ras Khafji Airport,Khafji,SA,28.3899,48.516499,small_airport
OE46,,Al Lidem Airport,,SA,20.475900650024414,44.75749969482422,small_airport
OE47,,Al Kharj Airport,Al Kharj,SA,24.060722,47.410805,small_airport
OE48,,Quz South Airport,Quz,SA,18.8932,41.355,small_airport
OE49,,Mecca East Airport,Mecca,SA,21.4375,39.994202,medium_airport
OE50,,King Abdulaziz Naval Base,Jubail,SA,26.941601,49.704102,small_airport
OE51,,Al Kharj East Airport,,SA,24.05150032043457,47.65420150756836,small_airport
OE52,,Al Artawiyah South Airport,,SA,26.611600875854492,45.321998596191406,small_airport
OE53,,King Abdul Aziz Military Academy Airport,,SA,24.942100524902344,46.39120101928711,small_airport
OE54,,Hafar Al Atk Airport,,SA,25.99340057373047,46.53670120239258,small_airport
OE55,,Aradah Airport,Ardah,SA,21.226999,55.2673,medium_airport
OE56,,Shubaytah Airport,Shubaytah,SA,22.709952,53.281131,small_airport
OEAA,,Abu Ali Airport,Jubail,SA,27.318733,49.586749,small_airport
OEAB,AHB,Abha International Airport,Abha,SA,18.2404,42.656601,large_airport
OEAH,HOF,Al-Ahsa International Airport,Hofuf,SA,25.285299,49.485199,large_airport
OEAO,ULH,Al-Ula International Airport,Al-Ula,SA,26.483634,38.117048,large_airport
OEBA,ABT,King Saud Bin Abdulaziz (Al Baha) Airport,Al-Baha,SA,20.298506,41.636153,medium_airport
OEBH,BHH,Bisha Airport,Bisha,SA,19.9844,42.620899,medium_airport
OEBN,,Thablotin Airport,Thabhloten,SA,19.831632,54.022115,small_airport
OEBQ,,Abqaiq Airport,Buqayq,SA,25.911301,49.591202,small_airport
OEDF,DMM,King Fahd International Airport,Ad Dammam,SA,26.4691,49.798209,large_airport
OEDM,DWD,Dawadmi Domestic Airport,Dawadmi,SA,24.4499,44.121201,medium_airport
OEDR,DHA,King Abdulaziz Air Base,Dhahran,SA,26.2654,50.152,large_airport
OEGN,GIZ,Jizan Regional Airport / King Abdullah bin Abdulaziz Airport,Jizan,SA,16.9011,42.5858,medium_airport
OEGS,ELQ,Prince Naif bin Abdulaziz International Airport,Qassim,SA,26.302799,43.774399,large_airport
OEGT,URY,Gurayat Domestic Airport,Gurayat,SA,31.412413,37.278898,medium_airport
OEHL,HAS,Hail International Airport,Hail,SA,27.437901,41.686298,large_airport
OEHR,,Haradh Airport,Harad,SA,24.09653,49.22432,small_airport
OEHW,,Hawtah Airport,Hawtah,SA,22.9678,46.899502,small_airport
OEJB,,Jubail Airport,Jubail,SA,27.039,49.405102,medium_airport
OEJF,,King Faisal Naval Base,Jeddah,SA,21.348101,39.173,medium_airport
OEJN,JED,King Abdulaziz International Airport,Jeddah,SA,21.680241,39.157436,large_airport
OEKF,,King Faisal Air Academy Airport,,SA,26.085278,45.196667,small_airport
OEKK,KMC,King Khaled Military City Airport,King Khaled Military City,SA,27.9009,45.528198,medium_airport
OEKM,KMX,King Khalid Air Base,Khamis Mushait,SA,18.2973,42.803501,medium_airport
OEKR,,Old Khurais Airport,Khurais oil field,SA,25.069599,48.194901,small_airport
OEMA,MED,Prince Mohammad Bin Abdulaziz Airport,Medina,SA,24.5534,39.705101,large_airport
OEMD,,The Saudi Aviation Club (SAC) Airport,,SA,24.626,39.195,small_airport
OENG,EAM,Najran Domestic Airport,Najran,SA,17.611401,44.419201,medium_airport
OENN,NUM,Neom Bay Airport,Sharma,SA,27.924261,35.29358,large_airport
OENR,,Nariya Airport,Nariya,SA,27.5,48.5,small_airport
OEOM,,Umm Al Melh Border Guards Airport,Umm Al Melh,SA,19.11176,50.127353,small_airport
OEPA,AQI,Qaisumah–Hafar Al-Batin International Airport,Qaisumah,SA,28.335726,46.127108,large_airport
OEPC,,Pump Station 3 Airport,Wasea,SA,25.1745,47.4884,small_airport
OEPF,,Pump Station 6 Airport,,SA,24.7103,44.9645,small_airport
OEPI,,Pump Station 9 Airport,,SA,24.2761,42.1437,small_airport
OEPJ,,Pump Station 10 Airport,,SA,24.1073,41.035999,small_airport
OEPK,,IPSA 3 Airport,Hafar al Batin,SA,27.954201,46.742599,small_airport
OEPS,AKH,Prince Sultan Air Base,Al Kharj,SA,24.0627,47.580502,medium_airport
OERB,,Rabigh Airport,Rabigh,SA,22.7026,39.069801,small_airport
OERF,RAH,Rafha Domestic Airport,Rafha,SA,29.626399993896484,43.4906005859375,medium_airport
OERG,,Al-Rass Airport,Al-Rass,SA,25.669,43.54969,small_airport
OERK,RUH,King Khalid International Airport,Riyadh,SA,24.9576,46.698799,large_airport
OERM,,Ras Mishab Airport,Al Mishab,SA,28.079599,48.611,medium_airport
OERR,RAE,Arar Domestic Airport,Arar,SA,30.906600952148438,41.13819885253906,medium_airport
OERT,,Ras Tanura Airport,Ras Tanura,SA,26.723101,50.0308,medium_airport
OERY,,Riyadh Air Base,Riyadh,SA,24.725725,46.722336,closed
OESB,,Shaibah Airport,Shaybah,SA,22.514781,53.964114,small_airport
OESH,SHW,Sharurah Domestic Airport,Sharurah,SA,17.4669,47.121399,medium_airport
OESK,AJF,Al-Jawf International Airport,Al-Jawf,SA,29.783301,40.100905,large_airport
OESL,SLF,As-Sulayyil Airport,As-Sulayyil,SA,20.464701,45.619598,small_airport
OESS,,Soltana Al-Ghat Airport,Al Ghat,SA,26.000097,44.880062,small_airport
OETB,TUU,Prince Sultan bin Abdulaziz International Airport,Tabuk,SA,28.3711,36.624865,large_airport
OETF,TIF,Taif International Airport,Taif,SA,21.484739,40.544074,large_airport
OETH,,Thumamah Airport,,SA,25.212979,46.640847,small_airport
OETN,,Ras Tanajib Airport,As Saffaniyah,SA,27.8678,48.7691,medium_airport
OETR,TUI,Turaif Domestic Airport,Turaif,SA,31.692188,38.731544,medium_airport
OEUD,,Udhailiyah Airport,Udhailiyah,SA,25.1511,49.3288,small_airport
OEUM,,Ummlejj Airport,Umm Lejj,SA,25.285833,37.199167,small_airport
OEWD,WAE,Wadi Al Dawasir Domestic Airport,Wadi Al Dawasir,SA,20.504299,45.1996,medium_airport
OEWJ,EJH,Al Wajh Domestic Airport,Al Wajh,SA,26.198601,36.476398,medium_airport
OEYN,YNB,Prince Abdulmohsen Bin Abdulaziz International Airport,Yanbu,SA,24.144199,38.0634,large_airport
OEZL,ZUL,Zilfi Airport,Zilfi,SA,26.350000381469727,44.83300018310547,small_airport
OG00,,3 Rivers Recreation Area Airport,Culver,US,44.556757,-121.405696,small_airport
OG01,,Dunning Vineyards Airport,Corvallis,US,44.61464,-123.234839,small_airport
OG02,,Rieben Airport,Banks,US,45.61029815673828,-123.08000183105469,small_airport
OG03,,Columbia Memorial Hospital Heliport,Astoria,US,46.1882686679,-123.819742799,heliport
OG05,,Sundance Meadows Airport,Bend,US,43.9900016784668,-121.20600128173828,small_airport
OG06,,Table Rock Airport,Christmas Valley,US,43.21149826049805,-120.84300231933594,small_airport
OG07,,Cove Side Ranch Port Airport,Cove,US,45.33359909057617,-117.81999969482422,small_airport
OG09,,Good Shepherd Hospital Heliport,Hermiston,US,45.8478109634,-119.30832088,heliport
OG10,,Mt Hope Airport,Lebanon,US,44.557405,-122.82717,small_airport
OG11,,Rose Quarter Heliport,Portland,US,45.532808,-122.667229,heliport
OG12,,Wilson Ranch Airport,Prineville,US,44.21220016479492,-120.52400207519531,small_airport
OG13,,Fly By Night Airport,Jacksonville,US,42.246678,-123.070731,small_airport
OG14,,Silvies Valley Ranch Airport,Seneca,US,44.022441,-118.93115,small_airport
OG15,,Sage Ranch Airport,Sisters,US,44.23320007324219,-121.39099884033203,small_airport
OG16,,Jim's Airstrip,Halsey,US,44.382598876953125,-123.21299743652344,small_airport
OG19,,Bombay Farms Airport,Madras,US,44.65010070800781,-121.23799896240234,small_airport
OG20,,Fairways Airport,Oregon City,US,45.321651,-122.55184,small_airport
OG21,,Dry Creek Airpark,Prineville,US,44.195098876953125,-120.822998046875,small_airport
OG22,,Mercy Hospital Heliport,Roseburg,US,43.242882,-123.366669,heliport
OG23,,Poverty Hollow Airport,Sheridan,US,45.157100677490234,-123.39099884033203,small_airport
OG24,,Flying D Ranch Airport,Sutherlin,US,43.38869857788086,-123.22200012207031,small_airport
OG25,,Firefly Ranch Airfield,White City,US,42.511199951171875,-122.92400360107422,small_airport
OG27,,Muddy Creek Airport,Haines,US,44.940101623535156,-118.01200103759766,small_airport
OG28,,The Green Trees Ranch Airport,Scio,US,44.68320083618164,-122.78299713134766,small_airport
OG29,,Mc Kinnon Airpark,Sandy,US,45.4306983948,-122.241996765,small_airport
OG30,,Aeroacres Airport,Oregon City,US,45.31650161743164,-122.6050033569336,small_airport
OG31,,Shady Cove Airpark,Eagle Point,US,42.608674,-122.82951,small_airport
OG32,,Mahlon Sweet Field,Eugene,US,44.12649917602539,-123.2229995727539,heliport
OG33,,Oregon Sky Ranch Airport,Milton/Freewater,US,45.87900161743164,-118.40499877929688,small_airport
OG34,,Meyer Riverside Airpark,Tigard,US,45.39979934692383,-122.8290023803711,small_airport
OG35,,Mountain View Hospital Heliport,Madras,US,44.638631793799995,-121.1202389,heliport
OG36,,Munson Airport,Junction City,US,44.25040054321289,-123.22799682617188,small_airport
OG37,,Salem Hospital Heliport,Salem,US,44.93349838,-123.0350037,heliport
OG38,,Valley Medical Center Heliport,McMinnville,US,45.198914,-123.166381,heliport
OG39,,Longview Ranch Airport,Kimberly,US,44.661104,-119.65255,small_airport
OG40,,Napier Ranch Airport,Roseburg,US,43.237300872802734,-123.49299621582031,small_airport
OG41,,Nace Family Airstrip,Glendale,US,42.77119827270508,-123.31500244140625,small_airport
OG42,,Quail Field,Pendleton,US,45.6549,-118.589996,small_airport
OG43,,Mid-Coloumbia Fire & Rescue Heliport,The Dalles,US,45.6062011719,-121.20400238,heliport
OG44,,Miss Kittys Strip Airport,Amity,US,45.1534,-123.237,small_airport
OG45,,Bald Mountain Airport,Baker City,US,44.61690139770508,-117.87200164794922,small_airport
OG46,,Tuality Hospital Heliport,Hillsboro,US,45.52790069580078,-122.9800033569336,heliport
OG47,,Three Valleys Ranch Heliport,Baker City,US,44.49440002441406,-117.74700164794922,heliport
OG48,,Greer Airport,Coburg,US,44.195899963378906,-123.072998046875,small_airport
OG49,,Coca Cola Airport,Corvalis,US,44.42190170288086,-123.25900268554688,small_airport
OG50,,Cottonwood Creek Ranch Airport,Harper,US,43.847388,-117.574267,small_airport
OG51,,Six Springs Ranch Airport,Madras,US,44.48350143432617,-120.91600036621094,small_airport
OG52,,Jpm Airport,Monmouth,US,44.83919906616211,-123.25900268554688,small_airport
OG53,,Wildhorse Valley Airport,Princeton,US,42.487669,-118.608484,small_airport
OG54,,Shaniko Cattle Airport,Shaniko,US,44.96009826660156,-120.88500213623047,small_airport
OG55,,Providence Newberg Medical Center Heliport,Newberg,US,45.30820083618164,-122.93699645996094,heliport
OG56,,Station Thirty Heliport,Astoria,US,46.15190124511719,-123.79399871826172,heliport
OG57,,Pier 126 Heliport,Florence,US,43.974783,-124.094067,heliport
OG58,,Erickson Air-Crane Admin Offices Heliport,Central Point,US,42.405305,-122.948055,heliport
OG62,,Myrtle Creek Municipal Heliport,Myrtle Creek,US,43.023314,-123.281311,heliport
OG63,,Gilbert Airport,North Plains,US,45.648889,-123.039444,small_airport
OG64,,River Bend Hospital Heliport,Springfield,US,44.081312,-123.026243,heliport
OGM,OGM,Ogobsucum Airport,Ustupu,PA,9.1383,-77.93385,small_airport
OH01,,Grant Medical Center Heliport,Columbus,US,39.96065,-82.99152,heliport
OH03,,Woodworth Airport,Madison,US,41.792301177978516,-81.05819702148438,small_airport
OH04,,Knox Community Hospital Helipad,Mount Vernon,US,40.398827,-82.449024,heliport
OH05,,Akron General Hospital Heliport,Akron,US,41.077032,-81.531308,heliport
OH07,,Sunset Strip,Marlboro,US,40.94390106201172,-81.23899841308594,small_airport
OH08,,Fisher-Titus Medical Center Heliport,Norwalk,US,41.223698,-82.603406,heliport
OH09,,One Shot Airport,Howard,US,40.315067,-82.243701,small_airport
OH10,,Midwestern Heliport,Massillon,US,40.778099060058594,-81.53459930419922,heliport
OH12,,Remington Heliport,Alexandria,US,40.097599029541,-82.67130279541,heliport
OH13,,Bulick Field,Minerva,US,40.76810073852539,-81.05819702148438,small_airport
OH15,,Minerva Airport,Minerva,US,40.74589920043945,-81.14430236816406,small_airport
OH18,,Freefall Field,Sycamore,US,40.932498931884766,-83.14029693603516,small_airport
OH19,,Hiltner Airport,North Creek,US,41.154998779296875,-84.21489715576172,small_airport
OH21,,Horning Airport,Galion,US,40.73619842529297,-82.75270080566406,small_airport
OH22,,Stoltzfus Airfield,Kidron,US,40.761199951171875,-81.77899932861328,small_airport
OH23,,O'Bleness Memorial Hospital Heliport,Athens,US,39.326698303222656,-82.11430358886719,heliport
OH25,,Grady Memorial Hospital Heliport,Delaware,US,40.30609893798828,-83.09030151367188,heliport
OH27,,Salem Lakefront Airport,Salem,US,40.807800292969,-80.845397949219,small_airport
OH28,,Donner Field,Leesburg,US,39.36669921875,-83.5999984741211,small_airport
OH29,,Petersburg Airport,Petersburg,US,40.90060043334961,-80.5553970336914,small_airport
OH30,,Whalen Heliport,Amelia,US,38.993099212646484,-84.17030334472656,heliport
OH31,,Sycamore Hospital Heliport,Miamisburg,US,39.50419998168945,-84.24739837646484,heliport
OH34,,Leis Airport,Ansonia,US,40.20589828491211,-84.6615982055664,small_airport
OH36,,Riverside Airport,Zanesville,US,39.98619842529297,-81.98370361328125,small_airport
OH38,,Blue Bird Airport,Belpre,US,39.313217,-81.615157,small_airport
OH40,,Shannons Landing Airport,Radnor,US,40.37001,-83.112233,small_airport
OH42,,Hawk's Nest Airport,Butler,US,40.54010009765625,-82.393798828125,small_airport
OH43,,Anderson Airport,Canal Winchester,US,39.83340072631836,-82.73320007324219,small_airport
OH44,,Head Field Airport,Galena,US,40.220273,-82.946992,small_airport
OH45,,Drake Airport,Bowling Green,US,41.44704,-83.55731,small_airport
OH46,,Adena Regional Medical Center Heliport,Chillicothe,US,39.39569,-82.969782,heliport
OH47,,District 9 Heliport,Chillicothe,US,39.32419967651367,-82.9520034790039,heliport
OH48,,Alliance Airport,Alliance,US,40.905601501464844,-81.06510162353516,small_airport
OH49,,Christ Hospital Heliport,Cincinnati,US,39.121015,-84.512592,heliport
OH52,,Columbus Heliport,Columbus,US,39.9833984375,-83.02349853515625,heliport
OH53,,Ohio Bldg Authority Heliport,Columbus,US,39.962600708,-82.9993972778,heliport
OH54,,Medical Center Heliport,Columbus,US,39.99509811401367,-83.02100372314453,heliport
OH58,,Cow Chip Creek Heliport,Morrow,US,39.33369827270508,-84.13880157470703,heliport
OH59,,McIntosh Airport,Farmersville,US,39.695991,-84.448178,small_airport
OH60,,Gerker Airfield,Fort Jennings,US,40.95370101928711,-84.27359771728516,small_airport
OH61,,Amanda Airport,Amanda,US,39.63529968261719,-82.73789978027344,small_airport
OH62,,Southern Ohio Regional Medical Center Heliport,Portsmouth,US,38.754527,-82.979484,heliport
OH63,,Jims Airport,Germantown,US,39.600101470947266,-84.4166030883789,small_airport
OH64,,Hummel Airport,Germantown,US,39.593101501464844,-84.34380340576172,small_airport
OH65,,Hickory Grove Airpark,Goshen,US,39.240251,-84.098915,small_airport
OH66,,Obannon Creek Aerodrome,Goshen,US,39.239498138427734,-84.17630004882812,small_airport
OH68,,Raylene Airport,Harrison,US,39.30009841918945,-84.7499008178711,small_airport
OH69,,Highland District Medical Heliport,Hillsboro,US,39.22119903564453,-83.61080169677734,heliport
OH70,,Gallenstein Heliport,Indian Hill,US,39.188899993896484,-84.32990264892578,heliport
OH71,,Chapman Memorial Field,Centerburg,US,40.29542,-82.729961,small_airport
OH72,,Oak Hill Hospital Heliport,Oak Hill,US,38.89590072631836,-82.57710266113281,heliport
OH73,,Fulton County Health Center Heliport,Wauseon,US,41.537936,-84.132035,heliport
OH75,,Hardin Memorial Hospital Heliport,Kenton,US,40.64950180053711,-83.59300231933594,heliport
OH76,,Waterwood Heliport,Vermilion,US,41.389198303222656,-82.45020294189453,heliport
OH77,,Lumberton Airport,Wilmington,US,39.553096,-83.854094,small_airport
OH78,,Swigart Airport,Laura,US,39.96760177612305,-84.40879821777344,small_airport
OH79,,Vermilion Township Heliport,Vermilion,US,41.401459,-82.366586,heliport
OH80,,District Nr 8 Heliport,Lebanon,US,39.430599212646484,-84.2833023071289,heliport
OH82,,Graham Farm Airport,Dresden,US,40.1534,-81.973503,small_airport
OH83,,Lima Memorial Hospital Heliport,Lima,US,40.73619842529297,-84.08740234375,heliport
OH84,,Odot District Nr 1 Heliport,Lima,US,40.77119827270508,-84.1061019897461,heliport
OH85,,Marietta Memorial Hospital Heliport,Marietta,US,39.43170166015625,-81.46430206298828,heliport
